gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3418869397	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/07/h8ec6bbubuzznhb8imqurixq5k6dp0um.jpg											
3418869395	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/09/43813507aad6d5dba28f8892a31e7c7a.jpg											
3418869394	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/09/b5eac809bf3e3ee331e7a24fc0f11712.jpg											
3418869392	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/07/kdseyhcodr132takadi6rvwty5i7kdzx.jpg											
3418869391	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/06/kj0xpwgwtrdtswcocvgzxp5ubqy5d1m5.jpg											
3418869389	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/09/02c1d3361f18b74b87b2e97b515184ce.jpg											
3418869388	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/3f8da5372a5ba8cf6e04b50e8cb5e4de.jpg											
3418869385	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/0d71c9f480d0cd631e17f13d3a67e5ad.jpg											
3418869380	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/10/62a1618b93b6777587ef17bb6d4fe618.jpg											
3418869379	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/10/403b5482ed6e62cf28306e0029debeab.jpg											
3418869378	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/3bizufwq8ciwrifycv6w85sf2o7rswmp.jpg											
3418869377	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/03/rswfqv08k9jar26cfhssizgbrk9rgwf6.jpg											
3418869376	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/10/10bzvbcnnw2g2s5c4t1oxfro2f5kglw4.jpg											
3418869375	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/11/de9da5c1fe50fe8e18bbd4de4ddeeedb.jpg											
3418869373	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/06/2664a6ff024fa0059f0bd4c8c1c9d92f.jpg											
3418869372	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/06/3b20c2b992565b33f4f6479f721a9bf0.jpg											
3418869369	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/10/nfck7sop2bsm580z6yiha1uuvmus14ez.jpg											
3418869366	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/83f02b64b7ac359796f48628c3ff77d8.jpg											
3418869365	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/05/d80dcba045-554fcba5954e6-Hund5.jpg											
3418869364	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/05/379c2ffd59-554fcb570c6c9-Hund4.jpg											
3418869361	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/10/adc87592d4927c22faa7024eb5f25f7c.jpg											
3418869357	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/10/aeb10096c66711b6d739a1397ce75710.jpg											
3418869356	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/10/3650fe6db8315c769edae57264fef619.jpg											
3418869355	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/01/ngm3f52gakpelg2xuh76s05dduw3yltb.jpg											
3418869353	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/33d5bba8e396d1be4f912c17de8b9807.jpg											
3418869352	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/39832834d8864a979cb829875350b374.jpg											
3418869351	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/zrylbma1jm8rgs06fc7dbzpe5l723mde.jpg											
3418869350	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/10/46f74a8a6922e9d5cf3b9b78d3b5146f.jpg											
3418869347	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/05/b85aeb75bd81a2cdc5b456e74099ceb6.jpg											
3418869345	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/06/f9ea2e412d3d1040622a823967d48ecf.jpg											
3418869344	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/05/ytqvmnhdkewqmdp61d56e29qzoq5ky3q.jpg											
3418869342	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/ac6f4a0f39ae899ab598e17287e43e84.jpg											
3418869341	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/05a161b6aaca1b9fa09f4e44e564f143.jpg											
3418869340	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/05/8d29188fd3-1431359512080.jpg											
3418869339	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/05/23f2e59fb2-555096e0effa8-11220976-1020367.jpg											
3418869338	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/529713be71679cf883b250199938f59d.jpg											
3418869337	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/bb40598a1b9d032d380b2a6df5256eab.jpg											
3418869336	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/63ea19275d9711e3e6d10cd8a6bd750e.jpg											
3418869334	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/d7403f9d65c910a7125b06823de34372.jpg											
3418869333	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/01/w7opr0ckvsv61dbxwn7y93ujr3wmzk99.jpg											
3418869332	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/d3b1f3df2e12aade49bfad1073dc7262.jpg											
3418869328	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/04/09a660d7dc254625fa89ea3c34bf23d0.jpg											
3418869327	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/06/49ccc676e77890f6369499edbb8741c9.jpg											
3418869325	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/10/g66nd6p4dav01k0nozgedzy4a3nnnsg8.jpg											
3418869324	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/2e2509da45c7553774fa812373f08f8a.jpg											
3418869321	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/10/f1ixp11u7dwtfx0kas38l39nftzbnmtw.jpg											
3418869319	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/05/616be49251ff1f185ca928577cb61322.jpg											
3418869316	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/c2e79a928113308e61e70529e586b0f4.jpg											
3418869315	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/6f3ee663b31e37546b2eac5f10c43a92.jpg											
3418869312	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/10/zfwifz7vrox7w460re6pn3lyhi3uiec6.jpg											
3418869310	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/05/88a86ef0dbcfb578be7a946aa7608e1b.jpg											
3418869308	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/08/0d523311a8e02f6aa81b40b17178ff2e.jpg											
3418869306	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/05/c29c6db566-1431368777535.jpg											
3418869305	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/05/21bbbc67633f53eaa934f209e895d926.jpg											
3418869304	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/05/3b13bd69e5707bb67d03c388d49a2813.jpg											
3418869303	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/05/bf2a07a44bf936a3bbc518161f6a0d67.jpg											
3418869302	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/05/3a921c1c80d4e510c6b987f0c161cfed.jpg											
3418869300	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/03/350c40c01b17775237352c1ac0c98492.jpg											
3418869298	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/03/c9a744787def89d149fcbde05596d389.jpg											
3418869297	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/10/efaf6cc7bb660fe03e75ecf78ab50680.jpg											
3418869296	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/6e59cd8cab2efe2c4fe99a0d0c675ed2.jpg											
3418869294	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/07/f0eb572b31e922dd746534a7c0126233.jpg											
3418869293	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/9axz2vgi7g4mstpdf8fi6qftpyeczk7h.jpg											
3418869292	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/10/7b0aaee95d65dc2ab031d9c570d30943.jpg											
3418869291	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/w3vg5acnzatshcfdenv2nuyfx0v5pe0y.jpg											
3418869290	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/060ad63232680bf655ee3be8abf511e5.jpg											
3418869289	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/12/hisc28onaiu02w4qjly40dwayxvbywib.jpg											
3418869288	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/f0e0ce7d157a9ff39fc81925f77d54a9.jpg											
3418869287	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/10/d3c280a72fa458f79f6bf6f5f1848a40.jpg											
3418869286	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/e05c9e19da17188944753a294004ecb6.jpg											
3418869285	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/e2r3w1rwsmxqefdbddmcrzgrlg7tem3o.jpg											
3418869283	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/10/jqba7xol3j7ukh1u67h2qnnewpq808gc.jpg											
3418869281	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/c2e69a73aa9c0b91b75055c104e800a6.jpg											
3418869280	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/12/3si99p34jtirnp4r3qqsx4ws5azfaqg1.jpg											
3418869278	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/08/c28b259b3de769b7256ae64db5dc1262.jpg											
3418869275	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/4753579b132cdb9e0bca6c14c2bf61eb.jpg											
3418869274	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/08/ea2d85c99602092fd9936d2c210d450f.jpg											
3418869273	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/12/lqrdeyxh86j149dkskl2p5t04znu7fei.jpg											
3418869272	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/08/cfe3ef37bf137ae10dbbd48036118963.jpg											
3418869270	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/08/24bede57c2a642804f5f9f6da6f02158.jpg											
3418869269	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2015/10/16dd89e6b361172bbc9e8cd9f7317796.jpg											
3418869268	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/06/7c1c99035d89172e86d58fe4a1f93ab8.jpg											
3418869267	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/03/3f936d4fcc55962b4da738b45357cc3b.jpg											
3418869265	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/02/qvgv7eg6dlseayg92jj3lr394gbaxlyz.jpg											
3418869262	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/03/4cb8f55c25daacd465b2eb75f3d66e78.jpg											
3418869261	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/048b3d62f97d18e2c83f537bd5cf7085.jpg											
3418869260	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/03/8e90d37adb6c81c82514ef635b1b7fa9.jpg											
3418869259	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/03/0znw56yvfder3slq2hfq6912snpvrfa2.jpg											
3418869256	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/90ydbktb6fpmwyno52uqbxhtg86blzv9.jpg											
3418869255	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/03/i36fiwn11ubyjnvecqjro4slj6dzz4bk.jpg											
3418869254	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/07/jscria7yvkua1b3r9qq4q7opu68c7st3.jpg											
3418869253	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/07/18z7hhvhtfuwm97lb0lxof3xcbmyajfs.jpg											
3418869252	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/09/3d75b2c7f7972ecb0c4b2a8b6023fd95.jpg											
3418869251	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/09/808d17d15a0eaebeb4ebcd4bf9699c4b.jpg											
3418869250	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/03/1zlqnzj1m4vufx1qpfc8r8hnc6g9xl1f.jpg											
3418869249	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/09/5610497b429a996c06976ed642ea328b.jpg											
3418869247	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/08/s8givhcojc09e6o0eitbi609j4cdwilb.jpg											
3418869246	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/c7rvvw7rz6f1dbleow2hefp0duopbamp.jpg											
3418869245	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/06/bc2d4b3e8296caaf39b23565d68f70b7.jpg											
3418869244	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/09/3b44530df51df5957e9a3d94d86b4fff.jpg											
3418869243	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/06/10741b9b1369b7190d3e3a33b6a23319.jpg											
3418869242	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/06/dc3b3fc9d36bfdbce2737f8ad5bf46c9.jpg											
3418869240	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/06/84d873050cefff56bf7747a04f93ba88.jpg											
3418869239	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/11/ad7de2795f30426ff10c8a4687d2dd9d.jpg											
3418869238	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/06/16d5170152006095eb6e083305136024.jpg											
3418869237	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/04/9a5a2341cd6c1e1d0017c6fee708ba0d.jpg											
3418869236	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/09/c123467f35204d64f6d9d81ffbc3a0ac.jpg											
3418869235	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/06/780d8de8df914f9674e1478eaa47dc29.jpg											
3418869234	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/01/qxnx1kojlx9we1t1kzs5w51ml49m96bn.jpg											
3418869233	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/03/601b7ec940fcb9258ddc0f4348742806.jpg											
3418869232	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/05/f98f5a68de01632087a1bcef4adcc538.jpg											
3418869231	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/06/13pxj1k7jc6niuns1qja1t27ybp1r8t1.jpg											
3418869230	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/880cf2c879e3f8c1d51c69f7991ea4d7.jpg											
3418869229	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/08/469cb3eabc017b2e86e385a933016669.jpg											
3418869227	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/10/fe9fb2dc0c62d6cc9c8ccf2eea395488.jpg											
3418869226	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/10/e4jkduz7ail3a5kr4at7hqlwjvvlmfv0.jpg											
3418869225	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/02/q7ywh13uqd7mzkb6sdsh6zc6yhwpohc4.jpg											
3418869223	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/80d58e498a2254b6cc7bd6de259057c2.jpg											
3418869222	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/03/e191ojux7rmi10wblu5585ztyrgklorw.jpg											
3418869221	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/6mlqolnhdmth7n3wgwufqh8wbkr5m3rj.jpg											
3418869220	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2017/08/904a825fa874215708a2fedd3e2ecf53.jpg											
3418869219	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/09/6274ac1bf9685114187866fac9c17085.jpg											
3418869218	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/04/c0r8f4h0xy342pthdso59g95clm7xzlq.jpg											
3418869217	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/06/1omyz3smuyqbmwpr1qr2c9vgo2drs29d.jpg											
3418869216	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/06/0gctfa7ay4tmscrwhqzuhshzqvoe5pbp.jpg											
3418869215	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2019/03/a406371c94ec037f1f85c8e154dee622.jpg											
3418869211	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2020/08/00zlc4pbck5o66f7b98o2svrpur6ya31.jpg											
3418869210	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2018/08/39d3945c7039e69537077d8af5f9db3d.jpg											
3418869209	StillImage	image/jpeg	https://files.spotteron.com/images/spots/000002/2016/08/0f08ba1b3dc6a5b20c791004202172d8.jpg											
